CityID;Temperature;Humidity;WindSpeed;WeatherCondition;Predic
4422;10.41343864;38.43131065;26.28386044;Cloudy;0
4813;4.952330183;14.41261788;14.72148162;Sunny;0
9855;26.92048039;75.66858811;3.719700315;Rainy;1
9675;30.65439312;74.31153761;7.96260418;Sunny;0
2855;10.71551086;56.5571427;1.419677661;Cloudy;0
5106;27.2655315;55.6347596;4.968078607;Sunny;0
4548;35.18386317;54.04333384;11.30564274;Sunny;0
3168;29.62675422;57.15898407;21.0214812;Sunny;0
2128;4.070904804;45.16692389;25.16221369;Cloudy;0
2237;27.05933582;42.00906623;0.95207541;Rainy;1
2363;22.77439609;27.42022957;18.26103943;Sunny;0
8399;-5.351335014;31.58835952;3.019039341;Sunny;0
4201;14.73084246;60.03744958;23.18573492;Cloudy;0
1170;35.04648807;31.51332973;5.566954983;Sunny;0
8796;5.076079346;44.87676241;17.62226778;Cloudy;0
6536;5.776712848;12.05817024;5.922166675;Snowy;0
8748;-6.745173705;33.77590246;18.31741232;Sunny;0
3353;30.88452336;32.79580705;8.419899911;Snowy;0
9020;24.43446769;25.2168228;11.35317752;Rainy;1
9546;18.52757733;55.2682976;11.58057183;Sunny;0
4986;25.87665499;12.71535861;21.63078652;Snowy;0
9803;22.77908451;33.20692928;20.92526138;Snowy;0
5751;6.806417467;28.66371235;23.07131551;Rainy;1
7806;29.90606301;64.91894898;1.068942894;Sunny;0
1367;20.8887533;62.75157757;1.520605788;Rainy;1
7682;-5.398714876;64.10160342;17.523668;Rainy;1
4305;38.43618913;19.00861458;27.25869086;Sunny;0
8434;19.62884449;71.10189315;29.31499314;Sunny;0
6679;17.26567596;86.05547393;29.83827089;Rainy;1
1332;6.114887334;61.69031705;10.87524156;Snowy;0
9292;34.4517122;96.80121563;16.26056623;Sunny;0
1878;0.341700093;37.85243256;5.313701645;Rainy;1
1961;10.09874408;23.8334547;5.830187693;Snowy;0
5545;25.96732568;43.53198646;18.09285965;Snowy;0
7694;14.58236702;59.33842095;21.4442408;Snowy;0
1801;17.03432786;23.62662861;16.62894942;Sunny;0
3857;14.37777529;57.67503645;28.3137607;Snowy;0
6572;22.58170779;85.16946638;9.48049569;Rainy;1
9078;35.66992035;14.07383016;5.114570981;Sunny;0
4896;7.744554162;49.87256011;12.86979842;Cloudy;0
6743;26.08609186;66.76039797;29.29312732;Rainy;1
3839;24.52664029;63.41169699;17.47283685;Sunny;0
5501;4.938654678;45.80296796;2.964573761;Sunny;0
4548;26.83958464;27.25901226;10.0267314;Rainy;1
4635;17.7533356;52.64176256;25.80484835;Cloudy;0
7726;32.9557878;58.14167169;18.37729902;Rainy;1
6375;-5.382724678;65.24528964;25.21671034;Cloudy;0
3923;-9.393100144;44.53497619;3.24877572;Snowy;0
5947;4.982467026;42.82595279;15.73454386;Sunny;0
9701;12.27893996;92.78635795;21.211011;Cloudy;0
9615;31.7824595;29.89326359;7.599496893;Cloudy;0
1349;19.00414492;36.1842345;21.709528;Snowy;0
1951;33.09473841;69.34638856;15.04125854;Cloudy;0
2249;34.36053499;39.21773728;22.5280622;Cloudy;0
3844;21.3742802;62.61109262;15.55068228;Snowy;0
3217;13.47872711;76.81757671;20.81710408;Sunny;0
6321;21.76497326;16.03984335;10.49959954;Cloudy;0
7020;31.12041589;93.59396313;26.30026089;Rainy;1
8323;0.66933297;84.99258053;12.16155571;Snowy;0
1420;18.16370623;76.8316964;24.20275648;Cloudy;0
4768;38.24279902;35.14951578;9.192843974;Snowy;0
7314;25.38667456;92.24179206;14.53040325;Rainy;1
5385;19.30358549;68.53917858;13.29046685;Sunny;0
9541;26.55324453;24.11160897;23.29559591;Rainy;1
6458;23.87856385;48.56814367;20.83672872;Sunny;0
6972;0.561266898;33.25004885;18.67532264;Rainy;1
3519;9.230893242;55.94014142;15.46186218;Snowy;0
5493;13.83246056;25.67572428;3.108292231;Rainy;1
4209;30.58659503;85.11305195;8.299464397;Cloudy;0
2293;33.66283553;77.10532974;0.541862455;Rainy;1
2253;-6.08407029;26.47158492;17.97720686;Sunny;0
7312;5.816986766;12.21066288;3.810478549;Snowy;0
1615;-7.029459003;51.33745757;3.847086976;Rainy;1
6809;-8.459707584;57.10872891;18.71444403;Rainy;1
2931;-7.73895529;91.87458312;20.85811209;Rainy;1
8585;4.657493013;37.59932872;2.775445497;Cloudy;0
7531;-3.632247776;97.02842442;14.52214963;Sunny;0
5378;13.91495209;66.01045937;2.732730854;Cloudy;0
5625;-8.769885633;56.01242519;2.378991506;Snowy;0
5745;-5.141658792;41.35125973;19.04890328;Sunny;0
7772;-4.294469063;85.74590578;22.33718463;Sunny;0
8313;28.70967314;68.54849843;7.981518734;Snowy;0
1626;-6.103115041;84.68659915;12.40829002;Snowy;0
5446;31.7475717;22.10438408;15.33745166;Snowy;0
1876;37.70708175;13.18058398;26.20644291;Rainy;1
7255;18.95686191;50.46123691;19.11343424;Snowy;0
7675;13.92850463;33.14364207;25.69183628;Sunny;0
5415;31.22986984;48.73010394;7.014249423;Snowy;0
8262;15.51295184;47.94888181;15.68534808;Snowy;0
5609;6.187559377;20.0189267;20.53401524;Snowy;0
9345;-3.334508423;85.79297869;6.778047766;Snowy;0
1518;27.48277887;61.57454514;5.043254155;Snowy;0
4221;-6.95240239;23.09564477;19.6584645;Sunny;0
2527;-7.291208149;31.19892082;5.105784949;Sunny;0
2976;6.006760739;86.40879689;19.63797345;Rainy;1
4553;20.00486241;26.34318417;7.470957225;Cloudy;0
7785;-9.929197885;67.95457395;13.02868922;Sunny;0
2905;27.93780022;23.1704575;16.68946013;Cloudy;0
9113;31.64714107;76.94910907;11.46419927;Cloudy;0
2522;26.48913155;21.34291983;8.298100566;Cloudy;0
7102;5.889450704;39.25553192;27.51491545;Rainy;1
2358;37.96168922;98.03142416;28.26425195;Sunny;0
7711;33.31704192;27.20455445;5.599103042;Rainy;1
1929;23.79095041;65.62505281;26.73648667;Rainy;1
5617;-8.557245368;40.90707434;1.647245367;Rainy;1
7093;36.30141134;87.48045035;0.968929099;Rainy;1
8921;6.925644063;47.22341127;19.92018491;Rainy;1
8204;20.00889429;16.52940039;9.225342551;Sunny;0
8564;18.19011694;12.94371811;8.732681989;Snowy;0
6566;32.77468864;55.53970464;12.70202471;Sunny;0
2540;-3.055760408;50.34994612;5.38812446;Sunny;0
2799;-4.623204113;99.13925281;26.41955241;Snowy;0
5822;-6.189437731;99.14742601;2.94690721;Sunny;0
2797;0.296401356;70.19304484;21.41878557;Sunny;0
2059;24.6793996;27.29678576;7.904428903;Snowy;0
6146;-5.973776562;84.67614412;16.6915619;Sunny;0
3060;7.331675662;61.51425741;16.69123035;Rainy;1
7011;26.06071408;23.60653848;8.268414944;Snowy;0
2416;36.96245116;37.92625632;22.9915992;Sunny;0
6810;12.27112293;54.09156479;7.043614487;Sunny;0
8424;16.55076278;16.74402832;2.723446707;Cloudy;0
6202;-6.419968126;32.27749171;3.0829989;Rainy;1
2740;26.33808023;16.47859203;27.70788357;Rainy;1
4413;1.606407033;22.95501366;14.0929441;Sunny;0
3392;-5.32197086;18.83929281;25.37392995;Snowy;0
3546;-4.075665063;24.21985023;25.97598387;Cloudy;0
8246;-8.763959882;23.43438889;20.26308922;Sunny;0
5142;20.36670564;50.6112914;28.77399639;Sunny;0
5272;22.50335245;89.74238976;20.98426964;Rainy;1
6037;-8.190026684;65.05197292;21.45210796;Sunny;0
3127;15.17895916;19.75985537;2.879620642;Rainy;1
1464;5.923240655;90.67724814;27.42314531;Snowy;0
2003;22.13108767;22.09190931;6.475978764;Snowy;0
7683;39.71424087;96.86794159;26.19097097;Sunny;0
5004;-7.992052496;20.48785358;21.9358746;Rainy;1
9569;29.55534258;98.13084377;19.42902009;Snowy;0
8190;33.17014627;83.75456635;9.906935979;Cloudy;0
5001;31.38966556;95.80021482;8.680878051;Sunny;0
3030;39.33425399;55.33503078;27.95768261;Rainy;1
1944;30.5235671;80.8697542;19.15216264;Rainy;1
1494;28.22480986;12.98674552;2.635113757;Rainy;1
7988;-9.492934393;34.40333059;13.76466829;Sunny;0
3805;17.48431216;66.89518024;26.27257831;Snowy;0
8831;6.776719817;67.58378321;12.78338196;Snowy;0
7726;26.47371654;27.52997313;19.59501564;Snowy;0
2078;1.231112143;65.56412694;23.57404595;Sunny;0
8576;22.10002369;28.72046286;3.040115531;Cloudy;0
6150;18.25039338;24.99622098;24.7463387;Rainy;1
6724;16.84363836;11.50030807;18.93927729;Cloudy;0
7907;2.652112163;98.84742814;22.45611594;Snowy;0
3661;39.89761631;62.44934111;24.34679833;Snowy;0
2926;25.44333309;99.84229797;8.612092798;Cloudy;0
3300;-3.444177351;78.56403072;8.172629787;Sunny;0
4998;4.424514604;82.03671581;9.45847872;Rainy;1
7814;39.73065586;56.61668818;1.967811291;Cloudy;0
9363;16.44068663;46.30207145;14.96367303;Sunny;0
1568;22.6389909;93.69328408;20.70817394;Rainy;1
1554;27.34801103;67.46159597;7.492079472;Rainy;1
1231;20.79395837;74.00393788;18.46826049;Snowy;0
1318;2.377956203;85.69605728;6.626054744;Rainy;1
7212;18.28113569;29.18623928;18.00984998;Rainy;1
3622;21.19494303;92.84522155;1.33908296;Rainy;1
1362;18.64015926;70.19308123;0.84847715;Snowy;0
9177;-0.362133629;25.37394468;15.52831618;Sunny;0
1802;17.89896543;47.67715516;12.37632476;Snowy;0
7768;27.92478594;18.29403989;2.566477746;Snowy;0
3237;10.2824081;54.41895507;7.013030797;Cloudy;0
2180;31.87690461;47.97221375;17.36486346;Cloudy;0
5687;38.41099137;18.5719298;19.32359026;Snowy;0
8613;5.976734241;41.40726858;19.33300321;Snowy;0
9806;10.10088915;76.39759951;22.45280365;Rainy;1
6264;15.45960642;69.57062982;4.391200182;Rainy;1
8965;18.46383598;61.74006677;26.82909094;Cloudy;0
8125;23.98739264;98.58482284;12.16623661;Rainy;1
7987;23.87476202;87.96063371;24.87961837;Cloudy;0
3057;11.94016727;96.42592655;1.520467903;Cloudy;0
2999;28.4807367;68.78517583;11.19592338;Sunny;0
2130;-3.579451202;72.39635874;18.89073852;Cloudy;0
3014;0.416349273;66.27006758;9.847183065;Cloudy;0
3826;15.03459037;30.06152991;21.61318338;Rainy;1
7241;-8.059160946;79.21968525;5.535282837;Rainy;1
2127;24.03668987;24.16723045;25.56981978;Snowy;0
9800;37.91957693;97.39587071;11.41472368;Sunny;0
6958;11.73091117;45.80081858;24.10895681;Cloudy;0
7831;-7.866654379;31.57626406;4.791508839;Rainy;1
2833;25.55821281;31.39645051;26.14164039;Rainy;1
3092;12.62134995;74.53248819;14.95450543;Cloudy;0
3690;11.49744978;13.58710475;3.780354299;Snowy;0
8163;27.10151601;39.47559835;22.44371137;Cloudy;0
4793;4.505306649;47.73990292;28.86232586;Snowy;0
5785;-3.085931407;23.84940755;2.767911145;Rainy;1
7037;17.42433221;54.02177672;22.32322741;Cloudy;0
8653;1.044438415;91.4812615;24.7772533;Cloudy;0
6916;-5.383441376;14.73077921;4.883545899;Rainy;1
3281;16.00045586;52.42892511;21.70601895;Cloudy;0
1133;11.53856278;54.45610206;25.64533636;Cloudy;0
3209;12.63112127;42.96249156;5.485294996;Rainy;1
3028;-8.9362005;79.98752971;21.06136934;Rainy;1
6013;24.68403024;15.93046471;27.83732677;Rainy;1
1062;25.00980384;10.51998185;14.01182924;Rainy;1
3275;21.60088344;68.17314586;25.99511912;Sunny;0
9952;37.28423876;75.40365416;7.646069936;Cloudy;0
1511;0.364632395;46.15225899;1.852795705;Sunny;0
4766;-3.828191344;80.96282538;21.39046774;Snowy;0
5309;-4.389656304;95.34558674;23.34302791;Rainy;1
9435;23.78560152;43.67239694;21.57995106;Cloudy;0
4267;37.4281367;26.43915683;7.663536102;Sunny;0
2864;20.17253889;13.03968168;27.70122292;Snowy;0
6418;14.08314013;47.6020824;5.187623543;Sunny;0
7949;39.57352729;88.70671807;19.74795352;Rainy;1
6289;11.42901408;74.44550635;10.19205022;Sunny;0
5823;19.32303893;87.32499369;18.89190627;Snowy;0
4647;16.10269678;13.97161194;12.62349777;Rainy;1
4713;14.59403149;80.71776182;6.37014179;Rainy;1
5312;18.38308955;84.31798968;2.968989886;Cloudy;0
6115;38.05664324;31.60396277;9.072119026;Sunny;0
1265;2.40624248;79.2471491;13.64946749;Snowy;0
8372;14.9742786;93.31258176;17.09392583;Cloudy;0
4024;32.95680118;34.10144369;10.28890383;Sunny;0
8026;1.538290884;28.31226972;17.71176746;Rainy;1
2472;30.05963265;69.82908014;26.62350521;Sunny;0
2033;1.804185802;88.78397302;2.191553856;Cloudy;0
2460;-8.829683632;57.85361254;9.417796743;Snowy;0
1543;-5.787041283;46.8743681;27.08469666;Sunny;0
1783;17.69935852;41.53166146;18.60588882;Rainy;1
9685;-8.096742679;56.13697832;4.19844808;Rainy;1
7526;5.796787733;94.50782416;6.874836587;Cloudy;0
7058;26.80656291;34.58786648;14.98545197;Sunny;0
3043;23.80009616;39.82111754;20.32221514;Sunny;0
1617;13.49534005;39.34318346;18.13182369;Snowy;0
1191;34.39491146;93.57745569;15.51354416;Rainy;1
6768;13.90491989;72.16860924;19.0481751;Cloudy;0
1237;-4.556463502;16.59324355;12.73787672;Cloudy;0
2947;4.114191457;50.87435092;21.41798525;Sunny;0
2208;39.5597575;49.31720639;23.38921809;Cloudy;0
9805;35.1218715;56.57877204;12.41897378;Rainy;1
2057;39.79197519;35.9631753;21.2276501;Cloudy;0
8427;18.04707837;99.7027946;22.24535451;Snowy;0
1617;1.751452602;41.05023548;21.99558352;Snowy;0
4492;-7.927318833;37.22463671;24.36085147;Snowy;0
1465;3.686071911;54.16248855;23.99980404;Cloudy;0
9715;39.02151638;71.8630901;22.70670707;Rainy;1
2944;3.895635064;31.51676752;9.282634885;Snowy;0
1670;37.32474905;71.07011997;21.65397281;Cloudy;0
7263;10.72633088;34.6482837;26.83299192;Snowy;0
3904;37.97284207;69.45545992;20.09526421;Rainy;1
8544;-8.493006585;43.57430289;15.47985004;Cloudy;0
1130;28.44513013;63.15854055;8.866568873;Snowy;0
5537;31.29721807;38.35247343;9.400398635;Sunny;0
7823;1.369770355;29.1131076;11.48265411;Sunny;0
6434;6.593409572;43.0044272;23.99836484;Snowy;0
9764;33.40687968;76.94654186;9.934143427;Cloudy;0
3507;31.88826533;79.91259407;25.42273596;Sunny;0
3637;-5.097392333;69.7932086;4.45629387;Sunny;0
4475;26.70203699;55.85499052;5.979797816;Sunny;0
1099;3.68016254;90.09929503;18.25401536;Snowy;0
3675;15.80811429;43.53041414;3.435787124;Snowy;0
1801;33.7572773;19.98780008;11.58034496;Sunny;0
2568;16.16706001;27.82905998;9.390434595;Sunny;0
7236;16.15046484;90.75905448;13.33972623;Snowy;0
9511;24.23894002;91.24359366;12.01706471;Cloudy;0
4365;36.94169223;35.98774977;26.04043621;Cloudy;0
5577;9.320129825;71.0718138;15.15760742;Sunny;0
5616;4.38133924;63.12465538;8.816836705;Snowy;0
3171;34.56500285;28.60220457;17.04128112;Sunny;0
3133;1.011863661;10.54474333;24.79798239;Cloudy;0
5097;21.21178769;76.44044748;17.43310621;Sunny;0
7539;14.26071849;79.49442656;24.09177002;Snowy;0
2079;0.66861291;24.2102622;11.3150392;Cloudy;0
3671;9.792426538;27.71960377;15.89405463;Cloudy;0
5693;6.114616986;11.83008393;27.32767684;Rainy;1
1723;36.25263433;34.70234077;29.67894144;Sunny;0
7495;14.11795745;96.22922038;18.81376718;Sunny;0
7592;26.69978416;62.0966628;7.355863723;Snowy;0
3272;16.77058387;27.25027615;2.258460148;Snowy;0
9734;7.886039806;88.1323396;10.35046142;Snowy;0
6385;13.27418688;65.42331105;13.48254018;Snowy;0
6401;19.51364536;61.42347434;6.853215391;Sunny;0
4434;33.36421743;72.56200323;12.5350422;Snowy;0
9808;21.63995264;10.96997629;4.324858811;Sunny;0
6757;15.2153219;65.28169414;6.017308775;Sunny;0
1190;-9.616801108;34.95079757;26.87803955;Snowy;0
9348;6.747180283;46.07506261;29.36835756;Cloudy;0
9769;23.04613524;44.77405395;23.76987146;Sunny;0
1325;0.260318342;65.18481351;4.758444391;Snowy;0
9134;34.16146819;54.59350779;20.33058408;Snowy;0
8666;33.16332275;47.78848644;29.92557671;Snowy;0
2915;24.4470898;53.81459953;8.572057089;Cloudy;0
5339;27.59014075;55.5044663;5.059882031;Rainy;1
1545;28.40859905;64.19142386;12.23399208;Sunny;0
4643;9.215036558;94.51855595;18.54774309;Rainy;1
8689;28.25643786;50.65566316;9.392028278;Snowy;0
9488;-9.518631244;63.96475882;0.600909685;Cloudy;0
2365;38.26773463;44.38298124;27.00074304;Sunny;0
1208;22.81820767;40.99862579;25.08002848;Cloudy;0
7435;0.931510734;15.32324279;10.23438713;Rainy;1
4071;-0.244405228;90.21818445;26.58053852;Sunny;0
9888;39.04920317;85.04986794;19.83336226;Rainy;1
9254;19.48958865;13.55696323;6.280004972;Cloudy;0
8821;-5.685389916;77.9290969;6.055350566;Rainy;1
4135;13.20316682;95.06762421;16.26687728;Snowy;0
4054;6.805341863;33.09186141;10.74403176;Rainy;1
7335;-6.150432979;15.51730648;17.15553242;Snowy;0
3038;9.565161033;99.66617224;5.343846705;Rainy;1
2591;13.56690034;31.73078471;26.83689746;Rainy;1
5406;30.82392069;66.470347;5.708027788;Sunny;0
9923;-0.682656648;29.03919372;26.07829261;Sunny;0
9911;18.98819566;48.80785632;29.26378554;Cloudy;0
6224;23.86275336;98.54608009;3.61894914;Sunny;0
2492;38.49880051;25.1220979;2.296720717;Sunny;0
5111;26.62357268;58.37681465;19.53353673;Snowy;0
6408;17.83224099;32.98368938;5.37151501;Cloudy;0
7029;-9.621496894;81.55259711;19.59011128;Snowy;0
9424;1.397314139;71.43092733;20.01290837;Cloudy;0
6591;-0.656431399;39.15219951;7.066452141;Snowy;0
6234;-3.685364672;57.37101607;25.39020252;Rainy;1
9298;21.0278382;71.0882892;19.67192975;Snowy;0
4113;7.943155305;51.74764153;5.694274735;Cloudy;0
1134;24.31803633;17.63323333;9.587479989;Rainy;1
1498;32.84178376;40.83551977;14.47888666;Snowy;0
5259;29.12949769;26.95764831;15.26397332;Cloudy;0
3139;-8.985243586;42.19156297;21.24806623;Sunny;0
9208;35.66757149;39.65185472;18.57451481;Cloudy;0
3006;29.5864434;95.67289025;20.34028131;Snowy;0
3202;34.22731397;63.49050632;16.10221482;Cloudy;0
6569;19.60432212;70.54916434;4.149278968;Sunny;0
8308;5.276031052;45.30778739;19.84120175;Sunny;0
9211;7.420453905;42.31091607;14.16911945;Snowy;0
8238;39.21858402;80.01065117;11.83358536;Sunny;0
7136;10.90756562;65.18997158;21.38971398;Snowy;0
1800;24.9836719;85.96380482;11.64198729;Rainy;1
7733;26.96030966;71.93822982;23.85899587;Sunny;0
4279;15.76371145;69.42399855;20.75832245;Snowy;0
4631;31.43874679;54.80657493;2.487807502;Snowy;0
3540;17.78423765;71.40815337;22.95875887;Cloudy;0
3718;30.86940829;61.86780767;21.34622712;Rainy;1
4206;9.431072052;50.43579401;8.436260346;Sunny;0
4840;-8.773054784;54.37490088;28.47838573;Rainy;1
3056;-1.599147673;82.25048375;10.50765131;Rainy;1
5033;-5.254328151;88.8140172;0.252260778;Cloudy;0
7713;31.80418593;64.96319599;8.886673518;Snowy;0
8041;32.66222353;94.05775293;16.35587625;Rainy;1
2850;15.41848374;47.1228371;21.07263314;Sunny;0
3261;20.86317397;96.6665178;6.142224419;Sunny;0
4029;22.47650412;95.61208604;4.643008066;Sunny;0
7457;-6.55114071;78.92041245;23.03950366;Rainy;1
9539;22.83970653;35.28418813;20.88235845;Sunny;0
7492;-2.691479406;64.71373269;29.07733066;Cloudy;0
3102;34.72342548;88.77369208;23.86923375;Sunny;0
9530;-9.469123578;88.35972631;5.749114515;Cloudy;0
6221;1.970217107;12.55286834;18.63128999;Sunny;0
7414;36.30298104;30.288141;14.76183755;Rainy;1
1155;24.50071975;63.48909795;14.60283635;Cloudy;0
7858;-0.48401598;55.37185606;16.92635862;Sunny;0
3891;10.38085582;22.25848271;2.294491595;Rainy;1
5767;2.716511481;84.44240024;17.44682342;Sunny;0
7019;-2.484758908;66.93582141;14.04530515;Rainy;1
9629;17.1852954;62.94650303;11.9467574;Cloudy;0
6003;35.14670044;57.61506037;9.042127669;Sunny;0
5485;21.96496669;93.5124404;9.13579804;Rainy;1
8550;14.08420479;82.62900249;10.54941273;Cloudy;0
2963;31.81464433;99.95098816;14.07796397;Sunny;0
7367;35.44951607;42.42464717;19.18582189;Snowy;0
1055;16.42045587;82.64040131;19.45363053;Cloudy;0
6697;39.88412009;56.6523069;9.699680423;Cloudy;0
3334;-3.864129441;65.34105037;8.385163747;Sunny;0
1038;39.38337502;71.23657815;2.777666711;Rainy;1
6092;21.85077269;54.34034687;10.58377182;Cloudy;0
7095;12.34895756;18.52841167;16.90417978;Rainy;1
7490;-4.883893921;38.93803985;11.72199423;Cloudy;0
3000;5.371388798;35.92014705;17.37773057;Cloudy;0
4641;38.22263242;69.01905287;25.78331708;Cloudy;0
9645;-0.712649268;28.16631343;29.86003859;Cloudy;0
4956;-3.884676125;90.79713942;17.18694579;Rainy;1
7549;4.268250556;24.46386064;18.1149821;Cloudy;0
3405;-6.461212502;22.88286182;18.32189404;Rainy;1
3854;-6.940591775;17.61188558;15.53775024;Rainy;1
6338;25.03858879;26.00066074;1.340466743;Rainy;1
7135;39.74903576;37.71120884;9.187363583;Cloudy;0
5019;34.32296109;54.99085403;29.88964941;Snowy;0
9617;19.82454123;83.66235623;18.20751126;Cloudy;0
1466;-0.264062611;19.66656338;4.013633834;Sunny;0
3762;8.525927853;59.27804168;16.59110308;Cloudy;0
7866;-9.184997353;37.41437003;8.936294721;Snowy;0
2992;-8.338118407;16.62948072;21.7249099;Rainy;1
6617;10.71220184;47.66249109;28.4163265;Rainy;1
8718;-5.824395305;32.43024628;20.58913373;Sunny;0
9081;23.07350467;66.6898223;15.72722114;Rainy;1
3439;-7.274909719;11.21529549;27.11326131;Snowy;0
7922;5.585282639;88.31329592;12.2399836;Rainy;1
7407;20.61169267;33.02116449;24.49070752;Sunny;0
4171;31.4886448;84.84855741;24.54774079;Rainy;1
8030;8.809504842;89.87677423;0.702847479;Snowy;0
5216;-9.280804574;73.45266591;10.32093636;Rainy;1
1640;20.87128335;66.54302108;18.72884736;Sunny;0
2447;13.30034686;27.87716343;13.44721121;Rainy;1
8391;21.92940341;99.83328426;27.82694602;Rainy;1
7728;26.41341259;87.04994778;20.46885388;Cloudy;0
3246;36.99291657;74.04113997;3.445105423;Sunny;0
4572;-7.347870868;56.33479017;26.71527616;Sunny;0
2004;10.75751917;87.57631283;1.170541064;Sunny;0
5904;34.75207041;73.27555861;21.70944004;Cloudy;0
8468;27.06850453;12.26104845;1.292323993;Sunny;0
3444;15.12172215;19.72901194;28.69606886;Snowy;0
9369;20.48827167;38.13090625;18.59423886;Sunny;0
6021;22.2220121;93.43702308;22.86706899;Snowy;0
3143;12.4095569;74.77611108;24.36258639;Sunny;0
4283;39.46711856;49.52477307;21.13594238;Snowy;0
4854;28.05665223;68.88818918;22.71250111;Cloudy;0
7498;29.6271594;85.38829091;24.84667597;Snowy;0
5815;3.583117617;11.11189745;6.620376773;Snowy;0
3349;32.80038662;11.01248093;24.83923589;Cloudy;0
3529;12.57673986;85.56372591;14.19313561;Snowy;0
6094;32.47127864;15.50348836;4.875153544;Snowy;0
6756;2.752423777;92.54555071;18.3625913;Snowy;0
8929;31.45006445;78.1460899;2.492422601;Cloudy;0
1045;-9.806179027;41.49373078;19.13686473;Cloudy;0
1712;11.0294364;53.90245525;18.26416185;Sunny;0
9600;13.7225854;89.18123939;16.73348424;Snowy;0
7272;-7.081134139;39.27510089;7.527806302;Sunny;0
7994;19.34275247;41.14971694;11.95855966;Rainy;1
9458;8.407781797;13.37351638;23.01015621;Snowy;0
4374;-0.922196622;56.90065061;0.845900658;Sunny;0
7659;-9.919742335;44.98731394;20.54175074;Rainy;1
1395;38.18408065;78.0022586;4.598913737;Sunny;0
1503;17.80809366;18.44769609;20.64827424;Sunny;0
9004;31.52836792;60.20882927;0.956591278;Snowy;0
9418;8.688794057;38.9325276;9.786017241;Snowy;0
3390;24.12496491;75.40971585;26.20257265;Snowy;0
8672;3.197120823;23.17321034;2.397788066;Rainy;1
1142;34.26962691;87.32652366;29.27704138;Cloudy;0
6373;14.04129821;35.03688872;23.85763971;Sunny;0
4403;14.23477858;71.96341043;21.5408521;Sunny;0
4526;29.74700197;40.93329791;14.93251063;Snowy;0
3015;27.93939077;98.41569069;16.81215212;Rainy;1
8921;11.19426813;71.60965401;25.32775485;Rainy;1
4080;14.40024932;45.59024899;23.77761938;Snowy;0
8302;36.84521248;25.89012608;22.08802116;Sunny;0
1062;0.802300595;75.78140856;5.927299942;Sunny;0
6769;19.73720387;82.0696746;7.560052827;Sunny;0
6265;34.42295214;41.99292441;27.36332205;Sunny;0
5699;30.82046246;30.38419575;9.886891142;Snowy;0
3387;26.38033849;73.58610712;9.114183778;Rainy;1
1683;29.19389698;13.51604903;7.777569975;Snowy;0
4061;19.85352026;86.86013352;24.78668334;Rainy;1
8566;-0.479367962;74.71941556;1.597970117;Snowy;0
1284;-7.406610988;44.83147842;28.47329061;Sunny;0
3509;30.3913216;86.29388562;26.49357091;Cloudy;0
3718;20.12937951;17.16496398;6.332951114;Cloudy;0
2839;35.62841878;86.75861889;11.89424889;Sunny;0
1155;-3.937095013;20.92043029;5.227943286;Cloudy;0
3819;-4.125914436;48.5404675;7.290022795;Cloudy;0
5490;-2.964266644;11.11357487;19.86851588;Cloudy;0
5796;32.86501849;57.10384779;3.962049453;Rainy;1
3061;-0.138628275;49.387214;2.430627689;Cloudy;0
7549;16.2390735;40.19354706;25.57212824;Snowy;0
6688;33.07447135;76.16101023;15.04371397;Snowy;0
7464;18.33119904;45.78400372;16.71396577;Cloudy;0
8434;25.96715224;65.46011452;21.38735343;Cloudy;0
6240;-6.828276506;76.78221261;4.713901696;Sunny;0
9589;21.06479552;98.7490951;24.07259582;Sunny;0
2058;16.39578901;72.16688859;3.799809823;Snowy;0
2410;32.33050835;20.49745054;19.88056541;Sunny;0
6556;12.70127854;94.00772584;9.66809648;Rainy;1
5197;36.97639121;50.41098379;29.96949609;Sunny;0
6405;11.55501105;45.12047213;13.52197829;Snowy;0
8202;-3.962017627;29.43480178;17.69780386;Rainy;1
3869;33.23756842;28.86168033;0.820955796;Rainy;1
4006;11.53616655;42.94414024;14.26037896;Rainy;1
4235;3.691016794;70.09779603;26.01621277;Sunny;0
8876;5.248914101;93.01969264;14.6503932;Cloudy;0
4081;38.84022513;47.12722656;3.923664823;Sunny;0
6288;11.81197701;36.14866548;21.83989121;Rainy;1
4633;9.23407362;24.72874089;25.45214452;Snowy;0
4375;28.34184343;65.2922531;5.629769009;Rainy;1
1454;14.64941224;26.33302639;29.34275495;Rainy;1
7258;26.33049093;93.48646754;7.496938397;Snowy;0
9855;21.50577685;73.59570822;7.719243245;Sunny;0
1586;37.32074651;99.15983208;2.052458732;Cloudy;0
7853;32.85614559;47.12435983;22.37533023;Snowy;0
4358;-5.964701607;21.56734701;5.181110986;Snowy;0
2817;37.81508463;23.56489433;29.3892845;Cloudy;0
3058;20.76333748;20.09104406;17.42600785;Cloudy;0
5926;6.140209033;30.77760658;16.09952974;Cloudy;0
6150;33.42253392;95.71157877;29.27145522;Rainy;1
5561;28.17373816;30.05034251;12.99610876;Cloudy;0
6287;-1.429316251;14.80611856;11.05912111;Cloudy;0
5309;-3.229586158;50.13352128;20.03359372;Cloudy;0
2835;32.58245164;20.21280162;11.82238044;Snowy;0
7489;25.38380793;83.24675188;5.62081387;Snowy;0
7491;5.02119126;11.9935338;10.23442062;Snowy;0
